,target
18908,1
18909,1
18910,1
18911,1
18912,0
18913,0
18914,0
18915,1
18916,1
18917,1
18918,1
18919,0
18920,1
18921,1
18922,1
18923,0
18924,0
18926,1
18927,1
18929,1
18930,0
18931,1
18932,0
18933,0
18934,1
18935,1
18936,1
18937,1
18938,1
18939,0
18940,0
18942,1
18944,0
18946,1
18947,0
18948,0
18950,0
18951,1
18952,0
18953,1
18954,1
18955,1
18956,1
18957,1
18958,0
18959,1
18960,0
18961,1
18962,1
18963,1
18964,0
18965,1
18966,1
18967,0
18968,1
18969,1
18971,1
18972,0
18973,1
18974,0
18976,1
18977,1
18979,0
18980,0
18981,1
18984,1
18986,0
18987,1
18989,1
18990,0
18991,0
18992,0
18993,1
18994,1
18995,1
18996,0
18997,0
18998,0
18999,1
19000,1
19001,0
19002,0
19003,0
19004,0
19006,1
19007,1
19008,1
19009,0
19010,1
19012,0
19013,0
19014,1
19015,1
19016,1
19017,0
19019,0
19021,1
19022,1
19023,1
19024,1
19025,0
19026,1
19027,1
19029,1
19030,1
19032,1
19033,1
19034,1
19036,1
19037,1
19038,0
19039,0
19041,1
19042,1
19043,1
19044,1
19045,0
19046,0
19049,0
19050,1
19051,1
19052,1
19053,0
19054,1
19055,0
19056,1
19057,1
19058,0
19059,1
19060,1
19061,0
19062,1
19063,1
19064,0
19065,1
19066,1
19067,0
19068,0
19069,1
19070,0
19071,0
19072,0
19073,1
19074,1
19076,0
19077,0
19079,0
19080,1
19081,1
19082,0
19083,0
19084,0
19085,1
19086,1
19087,0
19089,1
19090,1
19091,0
19092,0
19093,1
19094,0
19096,1
19097,1
19098,0
19099,1
19100,0
19101,0
19102,1
19103,1
19104,1
19105,1
19106,0
19107,1
19108,0
19109,0
19110,0
19111,1
19112,0
19114,0
19115,0
19116,1
19117,1
19118,1
19119,1
19121,1
19122,1
19123,1
19124,0
19125,1
19126,1
19127,0
19129,1
19130,1
19131,1
19132,1
19133,1
19134,1
19135,0
19137,1
19138,0
19140,0
19141,1
19142,1
19143,1
19146,1
19147,1
19148,0
19149,1
19150,0
19151,1
19153,1
19154,1
19155,1
19157,1
19158,1
19160,0
19161,1
19163,0
19164,1
19165,1
19166,0
19167,1
19168,0
19169,0
19170,1
19171,1
19172,0
19173,1
19174,1
19175,1
19177,1
19178,1
19179,1
19180,1
19181,1
19182,0
19183,0
19184,1
19185,0
19186,0
19187,1
19188,0
19189,0
19191,1
19192,0
19193,1
19194,0
19195,1
19196,1
19197,1
19198,1
19199,1
19200,1
19202,1
19203,1
19204,1
19205,0
19206,1
19207,0
19208,1
19210,1
19212,1
19213,1
19214,0
19215,1
19216,0
19217,1
19218,1
19220,0
19221,1
19223,1
19224,0
19225,1
19227,0
19229,0
19230,0
19231,0
19232,1
19233,1
19234,0
19235,1
19236,0
19237,1
19239,1
19240,0
19242,1
19243,1
19244,1
19245,1
19247,0
19248,1
19249,0
19250,1
19251,1
19252,1
19253,0
19254,0
19255,1
19256,0
19257,0
19259,0
19260,0
19261,1
19262,0
19263,0
19264,1
19265,0
19266,1
19267,1
19268,0
19269,0
19270,0
19272,1
19273,1
19274,0
19275,0
19276,0
19277,1
19278,1
19279,0
19281,1
19282,1
19283,1
19284,0
19285,1
19286,0
19288,0
19289,0
19290,1
19291,1
19292,0
19293,1
19294,0
19295,0
19296,0
19297,1
19298,1
19299,1
19301,0
19302,0
19303,0
19304,1
19305,1
19306,1
19307,1
19308,1
19309,1
19310,1
19311,1
19312,0
19314,1
19315,1
19316,1
19317,1
19318,0
19319,0
19320,0
19321,0
19322,0
19324,1
19325,1
19326,1
19327,1
19328,1
19330,0
19333,0
19334,0
19335,1
19336,1
19339,1
19340,0
19341,0
19342,1
19343,0
19344,1
19346,1
19347,0
19348,1
19349,1
19351,0
19352,1
19353,0
19354,1
19355,1
19356,1
19357,1
19358,0
19359,1
19360,1
19361,1
19362,1
19363,0
19364,0
19365,1
19366,1
19367,1
19368,0
19369,1
19370,1
19371,1
19372,1
19373,0
19374,0
19375,1
19376,1
19379,0
19380,1
19382,1
19383,1
19384,1
19385,1
19386,0
19387,1
19388,0
19389,1
19390,0
19391,0
19392,1
19393,1
19394,1
19395,1
19396,0
19397,0
19398,1
19400,1
19402,1
19403,1
19404,1
19405,1
19407,1
19408,0
19409,0
19411,0
19412,1
19413,0
19414,0
19415,0
19416,0
19417,1
19418,1
19420,0
19422,1
19423,1
19425,0
19426,1
19427,0
19428,0
19430,1
19431,1
19433,1
19434,1
19435,0
19436,0
19437,1
19438,1
19440,1
19441,0
19442,0
19443,0
19445,1
19446,1
19447,0
19449,0
19450,1
19452,1
19453,0
19454,1
19455,1
19456,1
19457,0
19458,1
19459,1
19460,1
19461,0
19462,0
19463,1
19464,1
19465,0
19466,0
19469,1
19471,1
19473,1
19474,1
19475,1
19476,0
19477,0
19478,0
19479,0
19480,0
19481,1
19482,1
19483,1
19484,1
19485,1
19486,0
19487,1
19488,1
19489,1
19490,0
19491,1
19492,1
19493,0
19494,0
19495,0
19496,1
19497,1
19498,1
19499,1
19500,1
19501,1
19502,1
19503,0
19504,1
19506,1
19507,1
19508,1
19509,1
19510,0
19511,1
19512,1
19513,1
19514,1
19515,0
19516,1
19517,0
19518,0
19519,1
19521,0
19522,0
19523,0
19525,0
19526,0
19527,1
19528,0
19531,1
19532,1
19534,0
19535,0
19537,1
19538,0
19539,1
19540,0
19542,0
19543,0
19544,1
19545,1
19546,0
19548,0
19549,1
19550,0
19551,0
19552,1
19553,1
19554,1
19555,0
19557,1
19558,1
19559,1
19561,0
19562,0
19563,0
19564,1
19565,1
19566,1
19567,0
19568,0
19569,0
19570,1
19573,1
19574,1
19575,1
19576,0
19577,1
19578,1
19579,0
19580,0
19581,1
19582,0
19583,0
19584,1
19585,0
19586,1
19587,1
19588,0
19589,0
19591,0
19592,1
19593,1
19594,0
19596,1
19597,1
19599,1
19600,1
19601,1
19602,1
19603,1
19604,1
19607,1
19608,1
19609,0
19611,1
19612,0
19613,1
19614,1
19615,1
19616,0
19617,1
19618,0
19619,1
19620,1
19621,1
19623,1
19624,1
19625,1
19626,0
19627,0
19628,1
19630,1
19631,1
19632,1
19633,0
19635,1
19636,0
19637,1
19639,1
19641,1
19642,0
19643,1
19644,1
19645,0
19646,0
19647,1
19648,0
19650,1
19651,1
19653,1
19654,1
19657,1
19658,0
19659,0
19663,1
19664,0
19665,0
19666,1
19667,0
19668,0
19669,0
19671,1
19672,1
19673,1
19674,0
19675,1
19677,0
19678,0
19679,1
19680,0
19682,1
19684,0
19685,1
19686,1
19687,0
19688,1
19690,1
19691,1
19692,1
19693,1
19695,0
19696,0
19697,1
19698,1
19699,1
19702,1
19705,1
19706,1
19707,1
19708,1
19710,1
19711,0
19712,0
19713,1
19714,0
19715,0
19716,1
19717,1
19718,1
19719,0
19721,1
19722,0
19723,0
19724,1
19725,1
19726,0
19727,0
19728,1
19731,1
19732,0
19733,1
19735,1
19737,0
19738,1
19739,0
19741,0
19742,1
19745,1
19746,1
19747,1
19749,1
19751,1
19752,0
19753,1
19754,0
19755,1
19756,1
19757,1
19758,1
19759,1
19760,0
19762,1
19763,1
19764,1
19765,0
19766,0
19767,0
19768,1
19769,0
19770,0
19771,0
19772,0
19773,1
19775,1
19776,1
19778,1
19779,1
19780,1
19781,1
19782,0
19784,0
19785,1
19786,1
19787,0
19789,0
19790,1
19791,1
19792,1
19793,1
19794,0
19795,1
19796,0
19797,0
19798,1
19799,1
19800,0
19801,1
19802,1
19803,1
19804,1
19805,1
19806,1
19807,1
19808,1
19810,1
19811,0
19813,0
19814,0
19816,1
19817,0
19819,0
19820,0
19821,1
19823,0
19824,0
19825,0
19826,0
19827,1
19828,0
19829,1
19830,0
19831,1
19832,1
19834,0
19835,0
19837,1
19838,1
19839,0
19840,0
19841,0
19842,0
19843,0
19845,1
19846,0
19847,0
19848,1
19850,1
19851,1
19852,1
19853,1
19854,0
19855,0
19856,0
19857,1
19859,1
19860,1
19861,0
19862,1
19863,1
19864,1
19865,0
19867,0
19869,1
19871,1
19873,0
19874,1
19875,1
19877,1
19878,0
19879,1
19880,1
19881,0
19882,0
19883,0
19884,1
19885,0
19886,0
19887,1
19890,1
19891,1
19892,1
19894,1
19895,1
19896,1
19897,0
19901,1
19902,1
19903,1
19904,1
19905,1
19906,1
19908,0
19911,0
19912,1
19913,1
19914,1
19915,1
19916,1
19917,1
19918,0
19919,0
19920,0
19921,1
19922,1
19923,1
19925,0
19926,0
19927,0
19928,1
19931,1
19933,1
19934,1
19936,1
19937,1
19938,1
19939,1
19940,1
19941,0
19943,1
19944,0
19945,1
19946,0
19947,0
19948,0
19949,1
19951,0
19952,1
19953,1
19954,1
19955,0
19956,1
19957,0
19958,0
19959,1
19960,1
19961,1
19962,0
19963,0
19964,1
19965,0
19966,1
19967,1
19968,1
19970,1
19971,0
19972,1
19973,1
19974,1
19975,1
19976,1
19977,1
19978,1
19980,1
19981,0
19982,0
19983,0
19984,1
19985,1
19986,1
19989,0
19991,0
19992,0
19993,0
19994,1
19995,1
19996,1
19997,0
19998,1
19999,1
20000,0
20001,1
20002,0
20003,0
20004,1
20005,1
20006,1
20007,1
20008,0
20011,1
20012,0
20013,1
20014,0
20015,0
20017,0
20018,1
20019,0
20020,1
20022,0
20023,0
20024,1
20025,1
20026,0
20027,0
20028,0
20029,0
20030,0
20031,0
20032,0
20034,0
20035,0
20036,1
20037,1
20038,1
20039,1
20040,1
20041,1
20043,1
20044,0
20045,0
20046,1
20047,1
20048,0
20049,0
20050,0
20051,0
20052,0
20053,0
20054,1
20055,1
20056,0
20057,0
20058,0
20059,1
20060,1
20061,0
20062,0
20063,1
20064,0
20065,0
20066,1
20067,1
20068,0
20069,1
20070,0
20071,1
20072,1
20073,1
20074,0
20075,0
20076,1
20079,1
20080,0
20081,1
20083,1
20084,1
20085,1
20087,1
20088,1
20089,0
20091,1
20092,0
20093,0
20094,1
20095,1
20096,0
20097,1
20098,0
20099,0
20100,0
20101,1
20102,0
20103,1
20104,0
20106,0
20107,1
20108,0
20110,1
20111,1
20112,1
20113,1
20116,0
20117,0
20118,1
20121,1
20122,0
20124,1
20125,1
20127,1
20128,0
20129,0
20130,0
20131,0
20132,0
20134,1
20135,1
20136,1
20137,1
20139,0
20140,1
20141,1
20142,1
20143,0
20144,1
20145,1
20146,1
20147,0
20148,0
20149,1
20150,0
20151,0
20152,1
20153,1
20154,0
20155,1
20156,1
20157,1
20158,1
20159,0
20160,0
20161,1
20162,1
20164,1
20166,1
20167,1
20168,0
20169,0
20170,1
20171,1
20172,0
20173,0
20174,1
20176,1
20177,1
20178,1
20179,1
20180,0
20181,1
20182,1
20183,1
20184,1
20185,0
20186,0
20187,1
20188,1
20190,1
20192,0
20194,1
20195,1
20197,0
20198,0
20199,1
20200,1
20201,1
20202,1
20203,1
20204,1
20205,1
20206,0
20207,0
20208,0
20209,1
20210,1
20211,0
20212,0
20214,0
20216,0
20218,1
20219,1
20221,0
20222,0
20223,0
20225,0
20226,1
20227,0
20228,1
20229,0
20233,1
20234,0
20235,1
20236,0
20237,1
20239,1
20240,1
20241,0
20242,0
20243,1
20245,1
20246,1
20247,0
20248,1
20249,0
20251,1
20253,1
20254,0
20255,1
20257,0
20258,1
20259,1
20260,1
20261,1
20262,0
20263,1
20264,0
20265,0
20266,0
20268,1
20270,0
20271,1
20274,1
20275,0
20277,0
20278,1
20279,0
20280,1
20281,1
20282,1
20283,1
20284,0
20285,1
20286,1
20287,1
20288,0
20289,1
20290,1
20291,1
20292,0
20293,1
20294,0
20295,1
20296,0
20298,1
20299,0
20301,1
20302,1
20304,0
20305,1
20308,0
20310,1
20311,0
20313,1
20315,0
20316,1
20317,0
20318,0
20319,0
20320,1
20321,1
20322,0
20324,0
20325,1
20326,1
20327,1
20329,0
20330,0
20331,1
20332,0
20333,0
20334,0
20335,1
20336,1
20337,1
20338,1
20339,0
20340,0
20341,0
20342,0
20343,1
20344,0
20345,1
20346,1
20347,0
20348,1
20349,0
20350,0
20351,1
20352,1
20353,0
20354,1
20355,0
20356,0
20357,0
20358,0
20359,1
20360,1
20362,1
20363,1
20364,1
20365,1
20366,1
20367,1
20368,1
20369,1
20370,0
20371,0
20372,1
20374,0
20375,0
20376,1
20377,0
20378,0
20379,0
20380,0
20381,0
20382,1
20383,1
20384,1
20385,1
20387,0
20389,1
20391,1
20392,1
20393,0
20394,0
20395,1
20396,1
20397,1
20398,1
20399,1
20400,0
20401,0
20402,0
20403,1
20404,1
20407,1
20408,1
20411,1
20412,1
20413,1
20414,1
20415,0
20416,1
20417,0
20418,1
20419,0
20420,0
20421,1
20423,1
20425,1
20426,1
20427,0
20428,0
20429,1
20430,0
20431,1
20432,1
20435,1
20436,1
20437,1
20438,1
20439,1
20440,1
20441,0
20442,0
20443,0
20444,0
20445,0
20447,1
20448,1
20449,0
20451,1
20452,1
20453,0
20454,0
20455,0
20457,0
20458,0
20460,1
20461,0
20462,1
20463,0
20465,1
20466,1
20468,1
20469,0
20470,1
20471,1
20472,1
20473,0
20475,0
20477,0
20479,0
20480,0
20481,0
20482,1
20483,1
20484,1
20485,1
20486,1
20487,1
20488,1
20489,1
20490,1
20491,1
20492,0
20493,0
20494,0
20495,1
20496,0
20497,0
20498,1
20501,1
20502,1
20503,1
20504,1
20505,1
20506,1
20508,0
20510,1
20511,1
20512,0
20513,1
20514,0
20515,1
20516,1
20518,1
20519,0
20520,1
20521,1
20522,0
20523,1
20524,0
20529,1
20530,0
20531,1
20532,0
20533,1
20534,0
20535,1
20536,1
20537,0
20538,0
20540,0
20541,0
20542,1
20543,1
20544,0
20545,1
20546,1
20547,0
20548,1
20549,1
20550,1
20551,1
20552,0
20553,1
20554,1
20555,1
20556,0
20557,1
20558,1
20562,1
20564,0
20565,1
20566,1
20567,0
20568,0
20569,1
20570,1
20571,1
20572,1
20573,1
20574,1
20575,0
20576,1
20577,1
20578,0
20579,1
20580,1
20581,0
20582,1
20583,0
20584,1
20585,1
20586,0
20588,1
20590,0
20592,1
20593,1
20594,1
20595,1
20597,0
20598,1
20599,1
20600,1
20601,0
20602,0
20603,0
20604,1
20605,0
20606,1
20607,0
20608,1
20609,1
20610,1
20611,1
20612,0
20613,0
20614,1
20617,1
20618,1
20619,0
20620,1
20621,1
20623,0
20624,0
20625,1
20626,1
20627,0
20628,1
20629,0
20631,1
20632,0
20633,1
20634,0
20635,0
20636,1
20637,1
20638,1
20639,1
20641,1
20642,0
20643,0
20644,0
20645,0
20646,1
20647,0
20649,1
20650,1
20651,1
20652,0
20654,1
20655,1
20656,1
20657,0
20658,1
20660,1
20662,1
20663,1
20664,0
20665,1
20667,1
20668,0
20669,1
20670,1
20671,1
20672,0
20673,0
20674,1
20675,1
20676,1
20677,0
20678,1
20679,1
20680,1
20681,0
20682,1
20684,1
20686,0
20687,1
20688,1
20689,1
20690,1
20691,1
20692,1
20693,0
20694,1
20695,0
20697,1
20698,0
20699,1
20700,1
20701,1
20702,1
20703,1
20704,0
20705,1
20706,1
20707,0
20709,0
20711,0
20712,0
20713,1
20714,1
20716,0
20717,1
20719,1
20720,1
20721,0
20723,0
20724,1
20726,0
20728,0
20729,0
20730,0
20731,0
20732,1
20733,1
20734,1
20736,0
20737,1
20738,1
20739,1
20741,0
20742,1
20743,0
20744,1
20745,0
20746,1
20747,0
20748,1
20751,0
20752,1
20754,1
20755,1
20756,1
20757,0
20758,1
20760,1
20761,1
20762,1
20763,0
20764,1
20765,0
20766,0
20768,1
20769,1
20770,0
20771,1
20772,1
20773,0
20774,0
20775,1
20776,0
20777,1
20778,0
20779,0
20780,1
20781,0
20783,0
20784,0
20785,1
20786,1
20788,0
20789,1
20790,1
20791,0
20792,1
20793,1
20794,1
20795,0
20796,1
20797,1
20798,0
20799,0
20800,0
20801,1
20803,1
20804,1
20805,1
20806,1
20807,1
20808,0
20809,1
20810,1
20811,0
20812,1
20815,0
20816,0
20817,0
20818,1
20819,0
20820,0
20821,0
20822,0
20824,1
20825,1
20826,1
20827,1
20828,1
20829,0
20830,0
20831,0
20832,1
20833,1
20834,0
20835,0
20836,0
20837,1
20838,1
20839,0
20840,1
20841,1
20842,0
20843,1
20844,1
20845,1
20846,0
20847,0
20848,0
20849,1
20850,1
20851,1
20852,0
20853,0
20854,1
20855,1
20856,1
20857,1
20858,0
20859,1
20860,1
20861,1
20862,0
20864,1
20865,1
20866,0
20867,1
20868,1
20869,0
20870,1
20871,1
20872,0
20874,1
20875,1
20876,0
20877,1
20878,0
20879,1
20882,0
20883,1
20884,0
20885,0
20886,0
20887,1
20888,1
20889,1
20890,0
20891,1
20892,0
20893,0
20894,1
20895,0
20896,0
20898,0
20899,0
20900,0
20901,1
20902,0
20903,0
20904,1
20906,1
20907,1
20908,1
20909,0
20910,0
20911,1
20912,1
20913,0
20914,0
20915,0
20916,0
20917,0
20918,0
20919,1
20920,0
20921,1
20922,1
20924,1
20925,0
20926,1
20927,1
20928,1
20929,1
20930,1
20931,1
20933,0
20934,1
20935,1
20936,0
20937,1
20938,1
20939,1
20940,0
20941,0
20942,1
20944,0
20945,1
20946,0
20947,0
20948,0
20949,1
20950,1
20951,1
20952,0
20953,1
20954,1
20955,1
20956,1
20957,0
20960,0
20961,1
20962,0
20963,1
20964,1
20965,1
20966,0
20967,0
20968,1
20970,1
20971,1
20972,1
20973,0
20974,0
20975,0
20976,1
20977,1
20978,0
20979,1
20980,1
20981,1
20982,0
20984,1
20985,1
20986,0
20987,1
20988,1
20989,0
20990,1
20991,0
20992,1
20993,1
20994,0
20996,1
20998,1
21000,0
21001,1
21002,1
21003,1
21004,1
21005,1
21006,1
21007,1
21008,1
21010,1
21011,1
21012,1
21013,1
21014,0
21015,1
21016,0
21017,1
21018,0
21019,0
21020,1
21021,1
21022,1
21023,0
21024,1
21025,1
21026,1
21027,0
21028,0
21029,0
21031,0
21033,1
21034,0
21035,0
21036,1
21037,1
21038,0
21039,1
21040,0
21041,1
21042,0
21043,1
21044,1
21045,0
21046,1
21047,1
21048,0
21049,1
21050,1
21051,1
21052,1
21054,0
21055,1
21056,1
21058,1
21059,1
21060,0
21063,1
21064,1
21065,0
21066,1
21068,1
21070,0
21071,1
21073,1
21074,0
21075,0
21076,1
21077,0
21078,1
21079,1
21081,0
21082,1
21083,1
21084,0
21085,1
21086,1
21087,0
21088,0
21089,1
21090,1
21091,0
21092,0
21093,1
21094,1
21097,1
21098,1
21100,0
21101,1
21102,1
21103,1
21104,1
21105,1
21106,1
21107,1
21108,1
21109,0
21110,0
21112,1
21113,0
21114,1
21115,1
21118,1
21120,1
21121,1
21122,1
21123,0
21124,0
21125,1
21127,1
21128,0
21129,1
21130,0
21131,1
21132,0
21135,1
21137,1
21138,1
21139,1
21141,1
21142,1
21143,1
21145,1
21146,1
21147,0
21148,0
21149,0
21150,1
21151,1
21152,0
21153,0
21154,1
21155,1
21156,0
21157,1
21158,0
21159,0
21161,1
21163,0
21165,0
21166,0
21167,1
21168,1
21169,1
21170,1
21171,1
21172,0
21175,0
21176,0
21177,0
21178,1
21179,0
21180,1
21181,0
21182,0
21183,0
21184,0
21185,0
21186,1
21187,1
21188,1
21189,1
21190,0
21191,1
21192,0
21193,0
21194,0
21195,0
21197,1
21198,0
21199,0
21200,0
21201,1
21202,0
21203,1
21204,1
21205,1
21206,1
21207,1
21208,0
21210,1
21211,1
21212,1
21213,1
21214,1
21215,1
21216,0
21218,1
21219,1
21220,1
21222,1
21223,0
21224,0
21225,1
21226,1
21227,1
21228,1
21232,1
21233,1
21234,1
21235,0
21237,1
21238,0
21240,1
21241,0
21242,0
21244,1
21245,0
21246,1
21247,0
21248,1
21249,0
21250,0
21251,1
21253,1
21254,0
21255,1
21256,1
21257,1
21258,0
21259,1
21260,0
21261,1
21262,0
21263,0
21264,1
21265,1
21266,0
21267,0
21268,1
21270,1
21271,0
21272,0
21273,0
21274,1
21276,1
21277,1
21278,0
21279,1
21280,0
21281,0
21282,1
21283,1
21284,0
21286,0
21287,1
21288,0
21289,0
21292,1
21293,1
21294,0
21295,0
21296,1
21297,1
21298,0
21299,1
21300,0
21301,0
21303,0
21304,1
21305,0
21306,1
21307,1
21308,1
21309,1
21310,1
21312,0
21313,1
21315,0
21316,1
21317,1
21319,1
21320,0
21321,0
21322,1
21323,1
21324,0
21325,1
21326,0
21327,1
21328,1
21329,1
21330,1
21331,0
21333,1
21334,0
21335,1
21337,1
21338,1
21340,0
21341,1
21343,1
21344,1
21346,0
21347,1
21348,1
21349,1
21350,1
21351,1
21352,1
21353,1
21354,0
21355,0
21356,0
21357,0
21359,0
21360,1
21361,0
21363,0
21365,1
21367,1
21368,1
21369,0
21370,0
21371,0
21373,1
21374,1
21375,1
21376,0
21377,1
21378,1
21379,1
21380,0
21381,0
21382,0
21383,1
21384,1
21385,0
21386,0
21387,1
21388,1
21390,1
21391,0
21392,1
21393,0
21394,1
21395,1
21396,1
21397,1
21398,1
21399,1
21400,1
21401,0
21403,0
21404,0
21405,0
21406,1
21408,1
21409,0
21410,1
21411,0
21412,0
21413,1
21414,0
21416,1
21418,0
21420,1
21421,1
21422,1
21423,1
21424,1
21425,1
21426,0
21427,0
21428,0
21429,1
21430,0
21431,1
21432,0
21433,1
21434,1
21436,0
21437,1
21438,0
21439,1
21440,0
21443,1
21444,1
21445,1
21446,0
21448,0
21449,1
21450,1
21451,1
21452,1
21453,0
21454,0
21455,1
21456,1
21457,1
21458,1
21459,0
21460,1
21462,0
21463,1
21464,0
21465,1
21466,1
21467,1
21468,1
21469,0
21470,1
21471,0
21472,1
21473,1
21474,0
21477,1
21479,0
21480,1
21481,0
21482,1
21483,0
21484,1
21485,0
21486,1
21487,1
21489,1
21490,1
21491,0
21492,1
21493,0
21494,1
21497,1
21498,1
21500,1
21501,1
21502,1
21503,1
21504,1
21505,0
21506,0
21507,0
21508,1
21509,1
21510,0
21511,1
21512,1
21513,0
21514,1
21517,1
21518,0
21519,1
21520,1
21521,1
21522,1
21523,0
21524,1
21525,1
21526,0
21528,1
21529,0
21531,1
21532,0
21533,1
21535,0
21537,1
21538,1
21540,1
21541,1
21542,0
21543,1
21544,1
21546,1
21548,0
21549,0
21550,0
21551,1
21552,1
21553,0
21554,0
21555,0
21556,1
21557,0
21558,0
21561,1
21562,1
21563,1
21564,1
21565,1
21566,0
21567,0
21568,1
21569,1
21570,1
21571,1
21572,1
21573,1
21574,1
21575,1
21576,0
21577,1
21579,1
21580,1
21581,1
21582,0
21583,1
21584,1
21585,1
21586,1
21587,0
21589,1
21590,1
21592,1
21593,1
21594,1
21595,1
21597,1
21598,0
21599,0
21600,1
21601,0
21602,1
21603,0
21604,1
21605,1
21606,0
21607,1
21609,0
21610,1
21611,0
21612,1
21613,0
21614,1
21615,1
21616,1
21617,1
21618,1
21620,1
21621,1
21622,1
21624,1
21626,1
21628,1
21629,1
21630,0
21631,0
21632,0
21633,1
21634,0
21635,0
21636,1
21637,0
21638,1
21639,1
21640,1
21641,1
21642,0
21643,1
21644,1
21646,1
21647,1
21648,0
21649,1
21650,1
21651,1
21652,1
21654,0
21655,1
21656,1
21657,1
21659,0
21660,0
21661,0
21662,0
21663,0
21665,1
21667,1
21668,1
21669,1
21671,0
21672,1
21673,0
21674,0
21675,1
21676,1
21677,1
21678,0
21679,1
21680,1
21683,1
21684,1
21685,1
21686,0
21688,1
21689,1
21690,0
21691,0
21692,1
21694,1
21695,1
21696,1
21697,0
21698,0
21699,0
21700,1
21701,1
21702,1
21703,1
21704,0
21705,0
21706,0
21707,0
21708,0
21709,1
21710,1
21711,1
21712,1
21713,0
21714,0
21715,0
21717,0
21718,0
21719,1
21721,1
21722,1
21723,1
21724,1
21725,1
21728,1
21729,1
21731,1
21732,0
21734,1
21735,1
21736,1
21737,0
21738,1
21739,1
21740,1
21741,0
21742,0
21743,0
21745,1
21746,0
21747,0
21748,1
21749,0
21750,0
21751,1
21752,1
21753,0
21754,1
21755,1
21757,0
21758,0
21759,0
21760,1
21761,1
21762,1
21764,1
21765,1
21766,0
21767,0
21768,0
21769,0
21770,1
21772,0
21773,1
21776,1
21777,1
21778,1
21780,1
21781,0
21782,0
21783,1
21784,1
21785,0
21786,1
21787,1
21788,1
21789,1
21791,0
21792,1
21795,0
21796,0
21797,1
21798,0
21799,1
21800,1
21801,1
21802,0
21804,1
21805,1
21806,1
21807,0
21808,0
21809,0
21810,0
21811,0
21812,1
21813,1
21814,1
21815,1
21816,1
21817,0
21818,1
21819,1
21820,1
21822,1
21823,1
21824,1
21826,0
21827,1
21828,1
21829,1
21830,1
21831,0
21832,1
21833,0
21834,0
21835,0
21836,0
21838,1
21839,0
21840,0
21841,1
21842,1
21844,0
21845,0
21848,1
21849,1
21850,1
21851,0
21852,0
21853,0
21854,0
21856,0
21857,0
21858,0
21859,0
21860,0
21862,0
21863,1
21865,0
21866,1
21867,1
21868,1
21870,0
21871,0
21872,0
21873,0
21874,1
21875,0
21876,0
21877,0
21879,1
21880,1
21881,1
21882,0
21883,0
21884,1
21885,1
21886,0
21887,0
21888,1
21890,1
21891,0
21892,1
21893,1
21894,1
21895,0
21896,1
21897,1
21899,1
21900,0
21901,1
21902,1
21903,1
21904,0
21905,0
21906,1
21907,1
21908,1
21909,0
21910,1
21911,1
21912,1
21914,1
21915,1
21916,0
21917,1
21918,1
21919,1
21920,1
21921,1
21922,1
21924,0
21925,1
21926,1
21928,1
21929,1
21930,1
21931,0
21932,1
21933,0
21935,1
21936,1
21937,1
21938,1
21939,1
21940,0
21943,1
21944,0
21945,0
21947,0
21948,1
21949,1
21950,1
21953,1
21955,1
21956,1
21957,0
21958,0
21959,0
21960,0
21961,1
21962,1
21964,0
21965,1
21966,1
21967,1
21968,1
21969,1
21972,1
21973,1
21975,0
21976,1
21977,1
21978,0
21979,1
21980,1
21981,0
21982,0
21983,0
21985,1
21986,0
21987,0
21988,1
21989,1
21991,1
21992,1
21993,0
21994,0
21995,1
21997,0
21998,1
22000,1
22001,0
22002,0
22003,0
22004,0
22005,1
22006,1
22007,1
22008,0
22009,0
22010,1
22011,1
22012,0
22013,0
22014,1
22015,1
22016,1
22019,1
22020,0
22021,1
22022,0
22024,1
22025,0
22026,0
22027,1
22028,1
22029,0
22031,0
22032,0
22033,0
22034,1
22035,1
22036,1
22037,0
22038,1
22039,0
22040,1
22041,1
22042,1
22043,0
22044,0
22046,0
22047,1
22048,1
22050,0
22051,0
22052,0
22053,1
22054,1
22055,0
22057,1
22058,1
22060,0
22061,1
22062,1
22063,0
22064,1
22065,0
22066,1
22067,1
22069,1
22070,1
22072,1
22073,1
22074,1
22075,0
22076,0
22077,0
22078,1
22079,1
22080,1
22081,1
22082,1
22084,0
22086,1
22087,1
22088,1
22089,0
22090,1
22091,0
22092,1
22093,1
22094,1
22095,0
22096,1
22097,1
22098,1
22099,1
22100,1
22101,0
22102,0
22103,1
22104,0
22105,0
22106,1
22107,1
22108,1
22109,1
22111,0
22112,1
22113,1
22114,0
22115,1
22116,0
22117,0
22118,1
22119,1
22120,1
22121,0
22122,1
22124,1
22126,0
22128,0
22129,1
22130,1
22131,1
22132,1
22133,0
22134,1
22135,1
22136,1
22137,1
22138,1
22139,1
22141,1
22142,1
22143,1
22144,0
22146,1
22147,0
22148,0
22149,0
22150,0
22151,0
22152,0
22154,0
22156,0
22158,1
22159,1
22160,1
22161,1
22162,0
22163,1
22164,1
22165,0
22166,1
22167,0
22168,0
22169,0
22170,1
22171,1
22172,1
22173,0
22174,1
22175,1
22176,1
22177,1
22178,1
22179,1
22180,1
22181,1
22182,1
22184,1
22185,0
22186,1
22189,0
22190,0
22191,0
22192,0
22193,1
22194,0
22195,0
22196,1
22197,1
22198,1
22199,1
22201,0
22202,1
22204,1
22205,1
22206,1
22207,0
22208,1
22209,0
